,lat,lon,Location Name,Title,Misinfo_Or_Books
12012,,,,oneVoteAway,books
12013,32.7766642,-96.7969879,Dallas,oneVoteAway,books
12014,37.4315734,-78.6568942,Virginia,oneVoteAway,books
12015,,,,oneVoteAway,books
12016,35.8257305,-82.0407137,Western North Carolina,oneVoteAway,books
12017,-25.2520888,-52.0215415,State of Paraná,oneVoteAway,books
12018,33.5845617,-101.8456417,Lubbock,oneVoteAway,books
12019,40.7127753,-74.0059728,New York,oneVoteAway,books
12020,50.3754565,-4.1426565,Plymouth,oneVoteAway,books
12021,34.0522342,-118.2436849,Los Angeles,oneVoteAway,books
12022,43.296482,5.36978,Marseille,oneVoteAway,books
12023,38.9075065,-77.0381183,Embassy of the Republic of the Philippines in the United States,oneVoteAway,books
12024,40.4172871,-82.90712300000001,Ohio,oneVoteAway,books
12025,32.3182314,-86.902298,Alabama,oneVoteAway,books
12026,37.09024,-95.712891,United States,oneVoteAway,books
12027,40.4430226,-79.99531379999999,Federal Reserve Bank of Cleveland Pittsburgh Branch,oneVoteAway,books
12028,,,,oneVoteAway,books
12029,,,,oneVoteAway,books
12030,26.640628,-81.8723084,Fort Myers,oneVoteAway,books
12031,37.8043514,-122.2711639,Oakland,oneVoteAway,books
12032,32.7766642,-96.7969879,Dallas,oneVoteAway,books
12033,38.3281777,-77.62372739999999,New Asgard,oneVoteAway,books
12034,25.9023168,-80.25032709999999,Opa-locka,oneVoteAway,books
12035,1.352083,103.819836,Singapore,oneVoteAway,books
12036,42.887535,-77.2816984,Canandaigua,oneVoteAway,books
12037,,,,oneVoteAway,books
12038,,,,oneVoteAway,books
12039,37.8715226,-122.273042,Berkeley,oneVoteAway,books
12040,37.5518911,126.9917937,Seoul,oneVoteAway,books
12041,35.9382103,-77.7905339,Rocky Mount,oneVoteAway,books
12042,51.7903487,0.9509778,Mersea Island,oneVoteAway,books
12043,40.6331249,-89.3985283,Illinois,oneVoteAway,books
12044,,,,oneVoteAway,books
12045,,,,oneVoteAway,books
12046,-1.831239,-78.18340599999999,Ecuador,oneVoteAway,books
12047,35.2743905,136.2596827,Hikone,oneVoteAway,books
12048,,,,oneVoteAway,books
12049,39.044393,-77.472548,Hair Cuttery,oneVoteAway,books
12050,40.7127753,-74.0059728,New York,oneVoteAway,books
12051,35.5174913,-86.5804473,Tennessee,oneVoteAway,books
12052,,,,oneVoteAway,books
12053,,,,oneVoteAway,books
12054,44.3148443,-85.60236429999999,Michigan,oneVoteAway,books
12055,38.8050552,-77.04698619999999,Northern Virginia,oneVoteAway,books
12056,33.4151843,-111.8314724,Mesa,oneVoteAway,books
12057,30.3058611,-90.9723583,Prairieville,oneVoteAway,books
12058,39.9611755,-82.99879419999999,Columbus,oneVoteAway,books
12059,34.0522342,-118.2436849,Los Angeles,oneVoteAway,books
12060,,,,oneVoteAway,books
12061,39.0457549,-76.64127119999999,Maryland,oneVoteAway,books
12062,,,,oneVoteAway,books
12063,34.0522342,-118.2436849,Los Angeles,oneVoteAway,books
12064,40.6331249,-89.3985283,Illinois,oneVoteAway,books
12065,,,,oneVoteAway,books
12066,41.6763545,-86.25198979999999,South Bend,oneVoteAway,books
12067,,,,oneVoteAway,books
12068,32.7766642,-96.7969879,Dallas,oneVoteAway,books
12069,39.3537815,-76.5268091,Floodbusters Basements,oneVoteAway,books
12070,31.9685988,-99.9018131,Texas,oneVoteAway,books
12071,21.32114,-157.8718316,Lisa's House,oneVoteAway,books
12072,52.3555177,-1.1743197,England,oneVoteAway,books
12073,39.044393,-77.472548,Hair Cuttery,oneVoteAway,books
12074,37.09024,-95.712891,United States,oneVoteAway,books
12075,40.1873348,-74.2845906,Georgia,oneVoteAway,books
12076,38.9647886,-77.4956121,Elite Formation Studio of Dance,oneVoteAway,books
12077,34.9161029,71.8096941,Dir Lower,oneVoteAway,books
12078,51.165691,10.451526,Germany,oneVoteAway,books
12079,36.204824,138.252924,Japan,oneVoteAway,books
12080,43.1371937,-78.88480679999999,Sanborn,oneVoteAway,books
12081,51.253775,-85.323214,Ontario,oneVoteAway,books
12082,-29.7639735,-52.42722029999999,Pizzaria Califórnia,oneVoteAway,books
12083,,,,oneVoteAway,books
12084,29.7604267,-95.3698028,Houston,oneVoteAway,books
12085,-0.023559,37.906193,Kenya,oneVoteAway,books
12086,50.5718857,-3.9206884,Dartmoor National Park,oneVoteAway,books
12087,41.11774399999999,-73.4081575,Norwalk,oneVoteAway,books
12088,27.6648274,-81.5157535,Florida,oneVoteAway,books
12089,,,,oneVoteAway,books
12090,,,,oneVoteAway,books
12091,34.0522342,-118.2436849,Los Angeles,oneVoteAway,books
12092,42.4072107,-71.3824374,Massachusetts,oneVoteAway,books
12093,39.5500507,-105.7820674,Colorado,oneVoteAway,books
12094,39.044393,-77.472548,Hair Cuttery,oneVoteAway,books
12095,44.3148443,-85.60236429999999,Michigan,oneVoteAway,books
12096,,,,oneVoteAway,books
12097,,,,oneVoteAway,books
12098,47.6123284,-121.6034374,Twin Peaks,oneVoteAway,books
12099,,,,oneVoteAway,books
12100,40.722434,-74.04749,Mexico City,oneVoteAway,books
12101,14.065049,-87.1715002,Tegucigalpa,oneVoteAway,books
12102,37.8361538,-87.59001339999999,Henderson,oneVoteAway,books
12103,10.0732977,-84.31314290000002,Exo Planet,oneVoteAway,books
12104,39.2924297,-76.63249739999999,Mcm Nick Fan Page,oneVoteAway,books
12105,37.8393332,-84.2700179,Kentucky,oneVoteAway,books
12106,45.515232,-122.6783853,Portland,oneVoteAway,books
12107,39.2903848,-76.6121893,Baltimore,oneVoteAway,books
12108,,,,oneVoteAway,books
12109,38.9071923,-77.0368707,Washington,oneVoteAway,books
12110,42.3600825,-71.0588801,Boston,oneVoteAway,books
12111,56.130366,-106.346771,Canada,oneVoteAway,books
12112,-41.1325937,-71.2845004,Pescadería Mar del Plata,oneVoteAway,books
12113,38.8329812,-77.30825569999999,Unknown Department,oneVoteAway,books
12114,-1.2920659,36.8219462,Nairobi,oneVoteAway,books
12115,38.8281132,-76.8902792,My World of Smiling Faces Childcare and Tutoring Center,oneVoteAway,books
12116,40.3768954,-111.7957645,American Fork,oneVoteAway,books
12117,39.044393,-77.472548,Hair Cuttery,oneVoteAway,books
12118,,,,oneVoteAway,books
12119,32.7959605,-95.4510641,Quitman,oneVoteAway,books
12120,40.1873348,-74.2845906,Georgia,oneVoteAway,books
12121,,,,oneVoteAway,books
12122,42.4072107,-71.3824374,Massachusetts,oneVoteAway,books
12123,6.2476376,-75.56581530000001,Medellín,oneVoteAway,books
12124,,,,oneVoteAway,books
12125,47.6739881,-122.121512,Redmond,oneVoteAway,books
12126,25.7616798,-80.1917902,Miami,oneVoteAway,books
12127,28.3644485,-82.69343429999999,Hudson,oneVoteAway,books
12128,37.09024,-95.712891,United States,oneVoteAway,books
12129,35.0843859,-106.650422,Albuquerque,oneVoteAway,books
12130,47.6062095,-122.3320708,Seattle,oneVoteAway,books
12131,,,,oneVoteAway,books
12132,17.0731842,-96.7265889,Oaxaca,oneVoteAway,books
12133,,,,oneVoteAway,books
12134,55.378051,-3.435973,United Kingdom,oneVoteAway,books
12135,40.0583238,-74.4056612,New Jersey,oneVoteAway,books
12136,34.0736204,-118.4003563,Beverly Hills,oneVoteAway,books
12137,33.2148412,-97.1330683,Denton,oneVoteAway,books
12138,29.5957696,-90.7195348,Houma,oneVoteAway,books
12139,39.4855468,-75.02126559999999,La'Chi Massage LLC,oneVoteAway,books
12140,44.977753,-93.2650108,Minneapolis,oneVoteAway,books
12141,31.9685988,-99.9018131,Texas,oneVoteAway,books
12142,35.5174913,-86.5804473,Tennessee,oneVoteAway,books
12143,40.7790457,-73.98809709999999,Trump Place,oneVoteAway,books
12144,37.2707022,-76.7074571,Williamsburg,oneVoteAway,books
12145,38.9784492,-76.4945122,EVERYWHERE Communications,oneVoteAway,books
12146,25.0,-71.0,Bermuda Triangle,oneVoteAway,books
12147,38.9071923,-77.0368707,Washington,oneVoteAway,books
12148,37.09024,-95.712891,United States,oneVoteAway,books
12149,,,,oneVoteAway,books
12150,54.283113,-0.399752,Scarborough,oneVoteAway,books
12151,-36.85088270000001,174.7644881,Auckland,oneVoteAway,books
12152,,,,oneVoteAway,books
12153,40.1719892,-84.9813549,Winchester,oneVoteAway,books
12154,31.9183137,34.8050703,Demacia,oneVoteAway,books
12155,37.6818688,-121.7684732,Livermore,oneVoteAway,books
12156,61.92410999999999,25.7481511,Finland,oneVoteAway,books
12157,41.8650534,-80.7898089,Ashtabula,oneVoteAway,books
12158,37.09024,-95.712891,United States,oneVoteAway,books
12159,48.2081743,16.3738189,Vienna,oneVoteAway,books
12160,40.4761133,-79.9205928,Park Bruges,oneVoteAway,books
12161,4.570868,-74.297333,Colombia,oneVoteAway,books
12162,51.5053055,-0.0070548999999999,Ayannas London,oneVoteAway,books
12163,39.2667926,-76.79924559999999,Hell On Wheels,oneVoteAway,books
12164,38.66611959999999,-83.3802744,Rome,oneVoteAway,books
12165,26.6672935,-81.8800861,North Fort Myers,oneVoteAway,books
12166,44.977753,-93.2650108,Minneapolis,oneVoteAway,books
12167,25.7355248,-80.2377186,Coconut Grove,oneVoteAway,books
12168,39.1645616,-76.6253133,Twilite Zone Comics,oneVoteAway,books
12169,31.9685988,-99.9018131,Texas,oneVoteAway,books
12170,38.5976262,-80.4549026,West Virginia,oneVoteAway,books
12171,14.058324,108.277199,Vietnam,oneVoteAway,books
12172,-34.9284989,138.6007456,Adelaide,oneVoteAway,books
12173,20.593684,78.96288,India,oneVoteAway,books
12174,39.0444235,-77.472471,Batteries Plus Bulbs,oneVoteAway,books
12175,23.634501,-102.552784,Mexico,oneVoteAway,books
12176,41.8781136,-87.6297982,Chicago,oneVoteAway,books
12177,,,,oneVoteAway,books
12178,33.9288906,-117.4259155,California Baptist University,oneVoteAway,books
12179,38.942014,-83.572418,Seaman,oneVoteAway,books
12180,40.7282239,-73.7948516,Queens,oneVoteAway,books
12181,37.09024,-95.712891,United States,oneVoteAway,books
12182,38.7786965,-77.50452849999999,Global Food,oneVoteAway,books
12183,-3.7327203,-38.5270134,Fortaleza,oneVoteAway,books
12184,40.4172871,-82.90712300000001,Ohio,oneVoteAway,books
12185,,,,oneVoteAway,books
12186,,,,oneVoteAway,books
12187,40.789142,-73.13496099999999,Long Island,oneVoteAway,books
12188,40.7127753,-74.0059728,New York,oneVoteAway,books
12189,,,,oneVoteAway,books
12190,51.5072178,-0.1275862,London,oneVoteAway,books
12191,9.081999,8.675277,Nigeria,oneVoteAway,books
12192,40.6781784,-73.9441579,Brooklyn,oneVoteAway,books
12193,32.1656221,-82.9000751,Georgia,oneVoteAway,books
12194,38.9073859,-77.21444489999999,Samixx Salon,oneVoteAway,books
12195,29.2985278,42.5509603,Middle East,oneVoteAway,books
12196,,,,oneVoteAway,books
12197,51.165691,10.451526,Germany,oneVoteAway,books
12198,37.3890924,-5.9844589,Seville,oneVoteAway,books
12199,,,,oneVoteAway,books
12200,43.1938516,-71.5723953,New Hampshire,oneVoteAway,books
12201,56.49067119999999,-4.2026458,Scotland,oneVoteAway,books
12202,27.514162,90.433601,Bhutan,oneVoteAway,books
12203,56.130366,-106.346771,Canada,oneVoteAway,books
12204,29.7604267,-95.3698028,Houston,oneVoteAway,books
12205,40.7607793,-111.8910474,Salt Lake City,oneVoteAway,books
12206,39.80004,-76.8785565,Land Of The Free! Firearms,oneVoteAway,books
12207,41.5868353,-93.6249593,Des Moines,oneVoteAway,books
12208,29.7604267,-95.3698028,Houston,oneVoteAway,books
12209,1.352083,103.819836,Singapore,oneVoteAway,books
12210,42.331427,-83.0457538,Detroit,oneVoteAway,books
12211,39.3938321,-76.6077049,The Beach,oneVoteAway,books
12212,37.09024,-95.712891,United States,oneVoteAway,books
12213,40.7560702,-74.67194930000001,"here there and EVERYwhere, Inc.",oneVoteAway,books
12214,20.593684,78.96288,India,oneVoteAway,books
12215,42.3600825,-71.0588801,Boston,oneVoteAway,books
12216,37.09024,-95.712891,United States,oneVoteAway,books
12217,43.6611308,-70.2989334,"Portland, ME 04102",oneVoteAway,books
12218,,,,oneVoteAway,books
12219,,,,oneVoteAway,books
12220,40.2671941,-86.1349019,Indiana,oneVoteAway,books
12221,-16.290154,-63.58865299999999,Bolivia,oneVoteAway,books
12222,38.5815719,-121.4943996,Sacramento,oneVoteAway,books
12223,44.9537029,-93.0899578,St Paul,oneVoteAway,books
12224,34.4133292,-119.8609718,Isla Vista,oneVoteAway,books
12225,39.1467598,-76.9004539,Lost In Time Toy Store,oneVoteAway,books
12226,,,,oneVoteAway,books
12227,38.3555524,-75.0984359,Dog and Bitch Islands,oneVoteAway,books
12228,38.7786965,-77.50452849999999,Global Food,oneVoteAway,books
12229,11.2403547,-74.2110227,Santa Marta,oneVoteAway,books
12230,32.7766642,-96.7969879,Dallas,oneVoteAway,books
12231,37.648546,-118.972079,Mammoth Lakes,oneVoteAway,books
12232,9.0764785,7.398574,Abuja,oneVoteAway,books
12233,40.4172871,-82.90712300000001,Ohio,oneVoteAway,books
12234,33.748752,-84.38768449999999,Atlanta,oneVoteAway,books
12235,,,,oneVoteAway,books
12236,39.0520328,-77.4548765,Alamo Drafthouse Cinema One Loudoun,oneVoteAway,books
12237,37.8271784,-122.2913078,San Francisco Bay Area,oneVoteAway,books
12238,25.2854473,51.53103979999999,Doha,oneVoteAway,books
12239,48.3062431,-122.6427638,Midway Carwash Chevron,oneVoteAway,books
12240,52.0406224,-0.7594171,Milton Keynes,oneVoteAway,books
12241,4.210484,101.975766,Malaysia,oneVoteAway,books
12242,38.8757619,-77.00614,SOMEWHERE,oneVoteAway,books
12243,52.1116462,-2.32607,Great Malvern,oneVoteAway,books
12244,40.6096878,-73.9857633,Bay Pkwy,oneVoteAway,books
12245,40.12115439999999,-74.04739909999999,Manasquan,oneVoteAway,books
12246,32.3182314,-86.902298,Alabama,oneVoteAway,books
12247,35.86166,104.195397,China,oneVoteAway,books
12248,34.7203911,-86.6040972,The Livin' Room,oneVoteAway,books
12249,39.785386,-75.9788349,Oxford,oneVoteAway,books
12250,40.7127753,-74.0059728,New York,oneVoteAway,books
12251,28.5383832,-81.3789269,Orlando,oneVoteAway,books
12252,-14.235004,-51.92528,Brazil,oneVoteAway,books
12253,40.0583238,-74.4056612,New Jersey,oneVoteAway,books
12254,10.0732977,-84.31314290000002,Exo Planet,oneVoteAway,books
12255,,,,oneVoteAway,books
12256,13.531665,-2.4604145,West Africa,oneVoteAway,books
12257,36.778261,-119.4179324,California,oneVoteAway,books
12258,,,,oneVoteAway,books
12259,37.09024,-95.712891,United States,oneVoteAway,books
12260,,,,oneVoteAway,books
12261,34.0522342,-118.2436849,Los Angeles,oneVoteAway,books
12262,40.4269255,-3.694776,Republica,oneVoteAway,books
12263,,,,oneVoteAway,books
12264,42.3732216,-72.5198537,Amherst,oneVoteAway,books
12265,,,,oneVoteAway,books
12266,43.7844397,-88.7878678,Wisconsin,oneVoteAway,books
12267,37.5071591,-122.2605222,San Carlos,oneVoteAway,books
12268,48.1987118,-122.1251418,Arlington,oneVoteAway,books
12269,56.130366,-106.346771,Canada,oneVoteAway,books
12270,36.778261,-119.4179324,California,oneVoteAway,books
12271,43.9653889,-70.8226541,New England,oneVoteAway,books
12272,,,,oneVoteAway,books
12273,,,,oneVoteAway,books
12274,-14.235004,-51.92528,Brazil,oneVoteAway,books
12275,33.9791793,-118.032844,Whittier,oneVoteAway,books
12276,38.7624995,-77.4602611,Mi Casita Restaurant,oneVoteAway,books
12277,,,,oneVoteAway,books
12278,42.88644679999999,-78.8783689,Buffalo,oneVoteAway,books
12279,6.997974699999999,3.4737378,Ogun State,oneVoteAway,books
12280,34.9592083,-116.419389,Southern California,oneVoteAway,books
12281,33.3061605,-111.8412502,Chandler,oneVoteAway,books
12282,40.7127753,-74.0059728,New York,oneVoteAway,books
12283,38.9227368,-77.04295139999999,"Over The Rainbow, LLC",oneVoteAway,books
12284,20.593684,78.96288,India,oneVoteAway,books
12285,0.5386586,116.419389,East Kalimantan,oneVoteAway,books
12286,-0.023559,37.906193,Kenya,oneVoteAway,books
12287,39.07506070000001,-84.4471633,Fort Thomas,oneVoteAway,books
12288,39.0447639,-77.48791419999999,Rain Salon,oneVoteAway,books
12289,,,,oneVoteAway,books
12290,-1.2920659,36.8219462,Nairobi,oneVoteAway,books
12291,,,,oneVoteAway,books
12292,,,,oneVoteAway,books
12293,,,,oneVoteAway,books
12294,64.8400511,-147.7199757,Fairbanks,oneVoteAway,books
12295,40.6781784,-73.9441579,Brooklyn,oneVoteAway,books
12296,29.7604267,-95.3698028,Houston,oneVoteAway,books
12297,39.1171494,-77.1881056,"Monster Mini Golf (Arcade, Lazer Maze, Mini Bowling, Virtual Reality and Snack Bar)",oneVoteAway,books
12298,45.253783,-69.4454689,Maine,oneVoteAway,books
12299,,,,oneVoteAway,books
12300,32.7766642,-96.7969879,Dallas,oneVoteAway,books
12301,41.8781136,-87.6297982,Chicago,oneVoteAway,books
12302,41.2033216,-77.1945247,Pennsylvania,oneVoteAway,books
12303,56.130366,-106.346771,Canada,oneVoteAway,books
12304,39.044393,-77.472548,Hair Cuttery,oneVoteAway,books
12305,40.7127753,-74.0059728,New York,oneVoteAway,books
12306,34.9569376,-92.4276786,Mayflower,oneVoteAway,books
12307,37.33874,-121.8852525,San Jose,oneVoteAway,books
12308,,,,oneVoteAway,books
12309,36.778261,-119.4179324,California,oneVoteAway,books
12310,39.02208479999999,-77.4215175,The Reinforced Earth Company,oneVoteAway,books
12311,40.7127753,-74.0059728,New York,oneVoteAway,books
12312,37.09024,-95.712891,United States,oneVoteAway,books
12313,31.7618778,-106.4850217,El Paso,oneVoteAway,books
12314,41.3319904,-85.8499921,Leesburg,oneVoteAway,books
12315,29.7604267,-95.3698028,Houston,oneVoteAway,books
12316,34.0522342,-118.2436849,Los Angeles,oneVoteAway,books
12317,40.0583238,-74.4056612,New Jersey,oneVoteAway,books
12318,-25.274398,133.775136,Australia,oneVoteAway,books
12319,-33.8688197,151.2092955,Sydney,oneVoteAway,books
12320,53.7266683,-127.6476205,British Columbia,oneVoteAway,books
12321,39.1145745,-77.5651334,"Diane Northern, REALTOR",oneVoteAway,books
12322,38.9966958,-77.4081066,DMV Sterling Blvd,oneVoteAway,books
12323,,,,oneVoteAway,books
12324,34.0028786,-84.1446376,Duluth,oneVoteAway,books
12325,39.9525839,-75.1652215,Philadelphia,oneVoteAway,books
12326,31.9685988,-99.9018131,Texas,oneVoteAway,books
12327,28.0836269,-80.60810889999999,Melbourne,oneVoteAway,books
12328,40.8447819,-73.8648268,Bronx,oneVoteAway,books
12329,38.88155400000001,-77.44094729999999,Children of the World,oneVoteAway,books
12330,,,,oneVoteAway,books
12331,37.5393138,-77.547765,Oxford,oneVoteAway,books
12332,37.09024,-95.712891,United States,oneVoteAway,books
12333,,,,oneVoteAway,books
12334,35.01099110000001,-115.4733551,Mojave Desert,oneVoteAway,books
12335,38.8967897,-77.12530009999999,Cowboy Cafe,oneVoteAway,books
12336,40.7154389,-73.9983164,West New Malaysia,oneVoteAway,books
12337,26.0717438,-97.4763733,Los Fresnos,oneVoteAway,books
12338,37.660825,-114.524264,Lincoln County,oneVoteAway,books
12339,,,,oneVoteAway,books
12340,45.4391627,-73.2902464,Chambly,oneVoteAway,books
12341,27.0238036,74.21793260000001,Rajasthan,oneVoteAway,books
12342,40.7127753,-74.0059728,New York,oneVoteAway,books
12343,37.5292226,-77.15935569999999,"Head in the Clouds: Vape, Music, and More",oneVoteAway,books
12344,,,,oneVoteAway,books
12345,40.6331249,-89.3985283,Illinois,oneVoteAway,books
12346,32.715738,-117.1610838,San Diego,oneVoteAway,books
12347,38.8338816,-104.8213634,Colorado Springs,oneVoteAway,books
12348,38.9071923,-77.0368707,Washington,oneVoteAway,books
12349,37.09024,-95.712891,United States,oneVoteAway,books
12350,51.3769529,-0.0956895,Croydon,oneVoteAway,books
12351,34.0489281,-111.0937311,Arizona,oneVoteAway,books
12352,36.778261,-119.4179324,California,oneVoteAway,books
12353,10.279142,11.1730615,Gombe,oneVoteAway,books
12354,,,,oneVoteAway,books
12355,,,,oneVoteAway,books
12356,49.2837626,-122.7932065,Coquitlam,oneVoteAway,books
12357,,,,oneVoteAway,books
12358,36.171563,-115.1391009,Las Vegas,oneVoteAway,books
12359,37.4315734,-78.6568942,Virginia,oneVoteAway,books
12360,37.33874,-121.8852525,San Jose,oneVoteAway,books
12361,43.8137751,-91.2519017,La Crosse,oneVoteAway,books
12362,,,,oneVoteAway,books
12363,44.3966665,-122.4847651,Cascadia,oneVoteAway,books
12364,,,,oneVoteAway,books
12365,39.1465576,-76.6305635,The Heart Center of Northern Anne Arundel County: Dr. My-Le Nguyen,oneVoteAway,books
12366,39.1359643,-77.1914572,Dock of the Bay,oneVoteAway,books
12367,37.4315734,-78.6568942,Virginia,oneVoteAway,books
12368,40.6259316,-75.37045789999999,Bethlehem,oneVoteAway,books
12369,,,,oneVoteAway,books
12370,27.6648274,-81.5157535,Florida,oneVoteAway,books
12371,30.3923953,-88.9394463,Mississippi Gulf Coast,oneVoteAway,books
12372,,,,oneVoteAway,books
12373,49.2827291,-123.1207375,Vancouver,oneVoteAway,books
12374,,,,oneVoteAway,books
12375,39.6950172,-80.8875861,Ohio Township,oneVoteAway,books
12376,36.778261,-119.4179324,California,oneVoteAway,books
12377,,,,oneVoteAway,books
12378,45.5201522,-122.9898816,Hillsboro,oneVoteAway,books
12379,39.1252156,-84.4330578,"BtoB Projects, LLC",oneVoteAway,books
12380,37.9715592,-87.5710898,Evansville,oneVoteAway,books
12381,35.2270869,-80.8431267,Charlotte,oneVoteAway,books
12382,28.4727457,-81.4726258,The Wizarding World of Harry Potter - Hogsmeade,oneVoteAway,books
12383,27.6648274,-81.5157535,Florida,oneVoteAway,books
12384,,,,oneVoteAway,books
12385,37.7114394,-77.4496932,Islamorada Fish Company,oneVoteAway,books
12386,37.2934681,-80.05476259999999,Salem,oneVoteAway,books
12387,25.7616798,-80.1917902,Miami,oneVoteAway,books
12388,39.1143521,-77.1709078,Coffee Republic,oneVoteAway,books
12389,38.8042025,-77.0638915,"LBH Group, Inc, The Realtor In Your Backyard",oneVoteAway,books
12390,,,,oneVoteAway,books
12391,32.3546679,-89.3985283,Mississippi,oneVoteAway,books
12392,36.9051526,-81.07675139999999,Appalachian Mountains,oneVoteAway,books
12393,34.1477849,-118.1445155,Pasadena,oneVoteAway,books
12394,-33.8688197,151.2092955,Sydney,oneVoteAway,books
12395,38.9370123,-77.18248009999999,Mars Inc,oneVoteAway,books
12396,37.8043514,-122.2711639,Oakland,oneVoteAway,books
12397,39.0316746,-77.42304,Books-A-Million,oneVoteAway,books
12398,38.9071923,-77.0368707,Washington,oneVoteAway,books
12399,,,,oneVoteAway,books
12400,39.9525839,-75.1652215,Philadelphia,oneVoteAway,books
12401,,,,oneVoteAway,books
12402,,,,oneVoteAway,books
12403,38.9071923,-77.0368707,Washington,oneVoteAway,books
12404,29.9840922,-90.1528519,Metairie,oneVoteAway,books
12405,38.9075065,-77.0381183,Embassy of the Republic of the Philippines in the United States,oneVoteAway,books
12406,,,,oneVoteAway,books
12407,35.0077519,-97.092877,Oklahoma,oneVoteAway,books
12408,6.5243793,3.3792057,Lagos,oneVoteAway,books
12409,33.836081,-81.1637245,South Carolina,oneVoteAway,books
12410,,,,oneVoteAway,books
12411,40.2671941,-86.1349019,Indiana,oneVoteAway,books
12412,,,,oneVoteAway,books
12413,41.8781136,-87.6297982,Chicago,oneVoteAway,books
12414,27.950575,-82.4571776,Tampa,oneVoteAway,books
12415,39.18616660000001,-78.1635665,Htown Kitchen & Bath,oneVoteAway,books
12416,39.0423332,-76.4199593,Beacon Hill,oneVoteAway,books
12417,,,,oneVoteAway,books
12418,37.5407002,-77.4447548,Matrix Midtown,oneVoteAway,books
12419,39.044393,-77.472548,Hair Cuttery,oneVoteAway,books
12420,34.7303688,-86.5861037,Huntsville,oneVoteAway,books
12421,42.3600825,-71.0588801,Boston,oneVoteAway,books
12422,48.856614,2.3522219,Paris,oneVoteAway,books
12423,41.2033216,-77.1945247,Pennsylvania,oneVoteAway,books
12424,,,,oneVoteAway,books
12425,36.778261,-119.4179324,California,oneVoteAway,books
12426,14.058324,108.277199,Vietnam,oneVoteAway,books
12427,35.3843722,-94.4209646,Fort Smith,oneVoteAway,books
12428,,,,oneVoteAway,books
12429,37.8393332,-84.2700179,Kentucky,oneVoteAway,books
12430,51.5072178,-0.1275862,London,oneVoteAway,books
12431,50.26604709999999,-5.0527125,Cornwall,oneVoteAway,books
12432,29.7604267,-95.3698028,Houston,oneVoteAway,books
12433,,,,oneVoteAway,books
12434,,,,oneVoteAway,books
12435,-26.2041028,28.0473051,Johannesburg,oneVoteAway,books
12436,52.7650253,-1.2320904,Loughborough University,oneVoteAway,books
12437,-8.783195,-124.508523,Pacific Ocean,oneVoteAway,books
12438,35.2045328,-89.8739753,Bartlett,oneVoteAway,books
12439,40.0583238,-74.4056612,New Jersey,oneVoteAway,books
12440,35.9943032,-79.9353141,Jamestown,oneVoteAway,books
12441,40.7390775,-74.00886919999999,The West Coast,oneVoteAway,books
12442,53.3498053,-6.2603097,Dublin,oneVoteAway,books
12443,27.9477268,-82.4572693,Tampa City Hall,oneVoteAway,books
12444,55.953252,-3.188267,Edinburgh,oneVoteAway,books
12445,,,,oneVoteAway,books
12446,37.09024,-95.712891,United States,oneVoteAway,books
12447,,,,oneVoteAway,books
12448,6.5243793,3.3792057,Lagos,oneVoteAway,books
12449,28.1871201,-105.4595306,Delicias,oneVoteAway,books
12450,39.1694305,67.83545699999999,Padrud,oneVoteAway,books
12451,,,,oneVoteAway,books
12452,35.7795897,-78.6381787,Raleigh,oneVoteAway,books
12453,40.7127753,-74.0059728,New York,oneVoteAway,books
12454,38.9420414,-77.02530759999999,Honeymoon Chicken,oneVoteAway,books
12455,40.7303661,-73.9896346,Camp Half-Blood,oneVoteAway,books
12456,,,,oneVoteAway,books
12457,48.856614,2.3522219,Paris,oneVoteAway,books
12458,40.6984256,-73.9754896,Puerto Rico USA Import Inc,oneVoteAway,books
12459,38.2526647,-85.7584557,Louisville,oneVoteAway,books
12460,29.7604267,-95.3698028,Houston,oneVoteAway,books
12461,10.0732977,-84.31314290000002,Exo Planet,oneVoteAway,books
12462,37.7749295,-122.4194155,San Francisco,oneVoteAway,books
12463,27.6648274,-81.5157535,Florida,oneVoteAway,books
12464,32.0005283,-110.7009206,Vail,oneVoteAway,books
12465,29.95106579999999,-90.0715323,New Orleans,oneVoteAway,books
12466,35.7595731,-79.01929969999999,North Carolina,oneVoteAway,books
12467,37.5337537,127.0107379,UN village 1-gil,oneVoteAway,books
12468,,,,oneVoteAway,books
12469,40.7830603,-73.9712488,Manhattan,oneVoteAway,books
12470,29.7604267,-95.3698028,Houston,oneVoteAway,books
12471,,,,oneVoteAway,books
12472,34.17941649999999,-118.3790527,North Hollywood,oneVoteAway,books
12473,34.0522342,-118.2436849,Los Angeles,oneVoteAway,books
12474,38.9588921,-77.35843489999999,Ted's Bulletin,oneVoteAway,books
12475,40.6135719,-74.0332469,Campania,oneVoteAway,books
12476,29.7604267,-95.3698028,Houston,oneVoteAway,books
12477,10.746903,106.676292,Ho Chi Minh City,oneVoteAway,books
12478,,,,oneVoteAway,books
12479,,,,oneVoteAway,books
12480,41.6032207,-73.087749,Connecticut,oneVoteAway,books
12481,31.7618778,-106.4850217,El Paso,oneVoteAway,books
12482,40.7127753,-74.0059728,New York,oneVoteAway,books
12483,38.9337221,-77.1035895,Kent,oneVoteAway,books
12484,36.3658764,140.4713723,Mito,oneVoteAway,books
12485,40.7127753,-74.0059728,New York,oneVoteAway,books
12486,36.204824,138.252924,Japan,oneVoteAway,books
