187802236,1232452842990047234,979245690,17014498,259088872,779657810405654528,90609779,1249042885388926977,1255413993612677121,1107455664727748608,1069733124672815105,1932751963,209621926,1323801701594341376,1203153399266459649,354925300,34199081,1186870033,491026350,1241702557577175043,45887192,1199422819957821440,1227593990775726081,2283571788,1247526514700079104,1230603389018497024,1278057881326227461,967212766187671552,1186487047172681729,800760635512393729,132993805,85755915,122846808,917970664014929920,259200755,820697577792438273,37542542,1079311107917983744,3344380001,1280391846859071489,1259882187081515008,887890100184506368,92185257,1105968287333142531,271143173,2673048993,1061455176589029377,1218263341367472137,1261341598316728320,1296139876132413442,929949308215902208,1085333776245256192,1177164607971938304,1129103855206174721,32416626,97740430,706937034779312128,1279512285380325376,274258645,916567449834749952,32714665,1005413130,822934499654778881,25377285,1278203907915874305,758050879354175488,15966925,249207023,2282506571,1149658282421837824,1066837529645776898,317359077,351385933,1120266137864945665,234434638,767004298681065472,1202140607293997057,195016054,1226292025600901121,229144006,1239656227640152064,19133683,1168950564115427330,62045798,714974264873525249,36960978,74270642,2808650785,384616920,3675276436,1267258878158352389,1168537901438836737,395594274,1265961385881731073,2667025988,1322420271018487808,1232822111749566464,852719440441430016,833322150383718401,1323740948178722816
16074736,3408885449,2433038777,394494914,1234723295255199744,1137999239353647104,209252386,871566840064901120,1186556276,908958914,342296046,3886771835,189479555,839965046,223602857,616524495,583434553,92288877,278810582,20453832,525636476,31343866,732538809829576704,935970992,2970946161,394022301,374130605,531725048,3073698165,31080528,1880114912,5854862,1556105180,1239308745219485696,1340843054,945916569506516992,1050561642067619840,3233164824,107287885,102440706,869642970,855252184526708737,1278488506067832832,866102366,1261809182883278848,1217568030043115521,2466780054,20000254,2882847245,913841,501149137,1087225656096817152,241102717,2420051144,756913038,22995384,150682405,3187287814,41505669,323913517,1224412425979645952,1033826336,95373441,612557808,826378796823564288,870460099948683265,720980918,193855551,3295979924,3738482058,453373363,1638345367,1273638510025748480,1292681576619286530,800520292577591296,830201492774625280,1165914822,204444440,69612336,208750914,785188777752825856,1210076114128949250,265110044,3875730323,80592416,1312824853523701760,2814215316,1139299995973296128,763851471699836928,123644953,873557537387315200,155994087,1104951709984571392,115301019,1608367488,329512491,1002320317338013696,152652748,2701987350,1235150946696650755
35738808,822631751147290628,588145885,1025101267,18535945,776916681855643648,30585061,1120435220,16923646,841551234,1321404496967135233,3084894403,856013244477173760,1218295613155995648,23416945,786684499694325760,884395392334475264,31394019,54680792,1173206222981476353,61312989,918741153301671938,531209621,40580624,1244646294649438208,550542465,521177389,797141321534308352,963896581777952772,79813585,336450787,2647152600,1498376978,1298681982097018880,43624551,26532674,843844949913325568,823750770411667457,4150854256,42300589,300333525,1220109998484869120,1044712407841599493,307234991,3243354903,707260617988640768,237754536,244095833,175607214,190686699,137370026,1295411302827823105,1034122190,625924059,1095309497088782337,234328413,23180605,807713048567943168,226053905,203227255,504248450,980176471544225792,1086174050316095488,2870150146,40373152,1105030355562704897,1318008579018780674,721957168015126528,241951015,1016153754,1704794568,190750373,331746702,86793595,1095491191808950273,609069254,18052902,16215298,202549522,1156913605549404160,275566777,1125993868745265152,29218677,278405280,735445249,16845426,210629056,482918310,49452433,1148367726743838722,8129032,962430830160306177,252092087,3279352714,19083116,841211421207732225,355085239,250330761,479240958,41244678
3056802046,1237926188842188800,818608535156248576,153218852,2342660263,16421604,1208803667983425536,969786374,3478316233,2618127869,955345737935548416,1025036927160860679,1242321220688916485,1132492720100978689,1205638720457715713,1259504997386948609,822971721929981953,99814057,1020294785272344576,1183036381,1098387818517123072,806537608159514624,962893244920225797,4409364579,2293366235,889571845363650561,127012743,376166452,1178650836257259520,1056549313222991874,44247934,376451598,2305121258,1239870285249118208,1287483996339875840,2512882939,264957997,489900556,1195584636568489984,1200116702165512193,1203675814006444033,206005605,1115755622929059840,16210275,978980728179494915,1111697667946659840,2533038440,707375190225723392,4609966480,1270452626736312320,190707442,2314105303,220365524,2470064492,119778127,943908147537895424,793786465532600320,1240045620192325633,412620353,1289177448576356353,1272974569763192835,328124911,1037420611348455424,39685155,423365485,316587201,794716627,804023374078967813,323098772,1155758892737060865,20658902,1178382655479414784,262223849,745666067263938560,215404558,1125111498529841152,386009712,1304593636089266178,522896506,1299739042343538688,19085802,737636424,720317274771460096,17449672,840494966262620160,3821456546,4859396357,2975699613,753057467496558592,76734295,835032706668883968,10211232,1324009192072581121,126732000,748940448044027904,187147866,2426632392,1048249967532490752,113391336,830656006388588545
874779852,1311715607956656128,1323531209306243074,1091060533,962045614451077125,2619533743,373364150,727580305108938752,228421282,426709294,3151524656,267363585,15419529,28688489,1282860955634933762,52548228,763162385326673920,304444750,136127436,1280338265216778241,1158391097665773569,3087326343,1029752173377323008,546729421,1130173595764682752,33679185,792766837205401601,215988775,156487702,229900964,413496969,585135159,17175194,951588735279357957,1080737115753848833,1199656954299387904,851557100702584832,1315359461779808256,47192893,2506174975,744638640966402050,389491942,862343523277963264,1044669536149098497,35080425,1205107440481689602,39088295,1158853093016133632,23936641,32657978,1180079342094835713,891796262013612032,1134691794300624896,2672871649,429984638,760175611197337601,32643908,3328731816,4243299387,1131623285819695104,1223650865296367616,48802414,1250850456890494984,362199127,1221934260266790912,1289907622838067204,146149073,59127402,249377456,1485884400,1265091421796741121,253230636,1122756478551633920,958277875534266369,817424944292315136,848630878058287113,1108809970466709504,65267078,201185778,1246241045060431875,1228785416234553345,1210565842825596928,232935557,833981684,824879250498940928,68893000,1209133111956688896,1270090543209631751,176907462,790546093,904042559814733825,4853197582,827523229887639552,1352572483,44427709,1137003637882925056,317380171,415089873,123544463,1681437865
16135336,74472314,1214953764353904640,1266376107302850562,63321005,2786203812,3321969554,188407039,1291117125797654530,122496743,142590879,18147494,1013911549499539458,11650472,258532709,847422670635323395,182757505,1265799157912141826,1251620354570756096,1093940281223741440,762821818067488768,1321853764551270404,14122413,1311747327724527622,1303618118992896000,283760921,4615951635,6664162,2479866800,934661234,4003048703,1231771416409845760,2849677813,1314235377570533380,32340937,15270247,217992665,14312525,1230776392104570881,621295501,77271237,48446352,3158671318,103359074,215774912,1144435768200445954,905027169205850112,988463190,1105305248539779072,28108063,1234934991781605377,1171051295190507522,134950042,17010163,90902167,468039903,876864088634122240,1215991993316335617,1217835571063578625,739190190699319297,20161564,294282336,995728321076805632,1269726776210731009,2175711625,864485244514205696,456311099,1304350881203191810,754194696,948060412632846336,72057969,1015706724,1273342652252131328,193837571,34857286,200631611,997713393715789824,602374425,10507282,102797656,805516112456581120,2862104285,816450317139185664,1301866818236227586,18029354,829842792503451649,908810922,1269449423588859906,887113135877799940,4837165880,896090989,187769578,1257722541956792320,247120060,1293775035572916225,1860180942,1324118722856976384,1311732898551209984,296995433,1291796052639547392
732056636,1014202429674573824,386368292,249804558,1322003143912206338,1247518343344664576,37850075,804959845514444800,1299429076009127937,329523464,402450452,1070144528550629382,994010701768413184,2721999893,2890164458,1085302549492551680,1123297260710842369,1312065879899877376,2411290603,715724669131694082,1264459209405579271,1086322031141027840,760936227445104640,1048041665326399489,115637603,1084779753863708672,148466972,139784834,168834605,14783447,1134206063568277504,28627729,972180115252752384,319145958,767814150294765569,2429683397,1278382294475005952,2312442852,316725760,1293756135770652672,1298400399582539776,254673009,1684990992,255226338,32491699,518226467,2502967792,748362288,2184045924,20758567,829580321309990912,261832233,827011405165559808,1550459623,241563938,1304575252668665859,3158470735,168830259,208320903,714709633827471360,1617084979,2893391502,2279825072,822664987424460801,1095842916,1117222172,408197658,401674554,95670129,625083075,1108563509225242624,784113080477347840,25773567,1280219650429726731,433470731,247947877,871933996103610368,817390635544100864,328293895,875169183599738881,3542187077,907139600,397992662,1178989675,892128385492697088,93558188,34027423,16510367,19214899,17590425,231155072,1234161579643539457,3602064317,1016349046276009985,852967620408000512,1301153773146894337,1188483839271882753,1206282682302435328,142843687,1248623828269293577
1114006657153900544,3164697739,154911479,827689055454375937,718130220746846208,15713184,4805283148,1235866047007227906,36757417,977451022900776960,400215183,1034570149649473536,1141913311048605697,61320640,1279790088151371776,1031262850130567169,30567521,376930812,2995699426,351123364,1249003062733221891,110936191,1316971711615610883,770723011183927296,1225902635766755329,401701859,626931140,229120055,1225422182,916905343187218433,2818420756,1141191301,714341479888633856,191479479,3293993767,3376612273,1198863204891451392,363594706,469338840,799422437414813696,628818307,311868503,1220011294880714752,753434233,394142743,14502380,1556553210,19123904,138342671,1121975159387250691,466940185,137489324,1296821298207830016,842027868695728128,2810258779,985450831674822656,380087422,1010110483582652416,950168815387717632,1278596403338661888,714093619,1226184495629512709,226991658,1035361971636330497,720841087,704853530981462016,1037868685581537280,1557320480,1112577711745032192,48570696,32193307,1257770449825488896,604673696,1099192641026052102,27448416,426901142,396104852,812092667588907008,27933405,1204534249107468290,1141515152778338306,1251471355536715777,838187232884207617,1215580388921233409,18378349,965839721359290368,153476880,967490626978795520,296253944,395393758,816181223307485184,1380989466,1169016223755096065,1264882140455600129,14051360,925345192298758144,516147286,314702526,2760514907,1130046320184446976
898124143991767040,877704110262407169,819243457,2931896125,186867756,753742863859609600,828851783527075841,971314556,2268948151,1205600127773220864,138517135,1260872002954579970,276943235,2180614559,1247082373646364673,1213725770809401344,1273264885359472640,1291795656,50248794,831256984158605313,1250005304340697089,742489121386467328,932705338704449537,900148276284071936,1096990568679333890,1188380078641729536,1183222693564473344,2335623563,1323478115755134976,245431257,55636684,3037755043,831253564202835970,1245447580500267015,1099467800,24043024,388329829,221206384,1070378363234045952,315072404,714158816,2827135812,95508677,2178504876,1161779674768388096,1158711180116058113,1380986642,1079132963701432322,3386088611,876216829848330241,735400749048442880,922213294240419840,125370353,3149002239,1115719189,3164243364,1064643229755367424,1599152466,214418354,1106282862251331584,315073604,265355375,1252585469054988289,20185209,1225059830936850434,909782091688235008,268823914,940711985989275648,363883148,1323953794703675392,863048625294888961,1083174277,198553076,1202814648279547904,3319671112,1110337286040965125,1323859776904704000,2239853503,1282670618547236864,53548019,92046132,1199944070509912066,782730779403190273,1266524226502057985,286273512,1110124183,1380540614,760694335356690432,242921623,2307827058,1012978034,3233061711,1031938277333508096,328756439,1277651846429982720,28611543,72012210,8733162,2691199626,1281444581473751041
348097674,4753792729,969880908869390336,116762274,3228360735,3321816234,859615147,15204466,6568152,1362768049,2985884847,1243073726549286917,714539747029475329,1281140416327319553,440629865,1137344610714497024,24999539,962408406,2708122608,544439527,34455366,79854044,3293118434,500205853,37926315,2792672981,822103453509959682,18673112,872843298653818881,26378261,798796059791110144,493983190,1214741005720858628,3122211,2377171692,3299717838,1517863002,4708633212,381386107,184484501,85129926,1111429252958904320,755869984761479168,20423695,826425481549451264,1147935144,884881520367763460,1307550117868773376,778841755,2339480196,211244736,1176516940464082944,1128382385026949120,939693543567663105,381602502,585620302,1322196393746931712,713180918178058240,2707354062,3067131032,15679228,858638826020929536,58607436,958095465995755520,320320773,887031151,78774214,276429430,830373537110228995,822636014,1011422586,459126134,180906763,1546503817,1289268948387745793,1303300254490558465,43955634,1267630472877748224,1248632211940786179,567772416,2893198558,951371604071653376,746881509559242752,240101465,1005837094458155008,742930700697903104,41442669,252766661,3494182277,24282958,754485269357731840,158567559,1207705612026630149,83269201,1323892495810527232,42852873,94597150,1143698854111354881,1306743724081401857,1277740466
